property_id,block_id,seating_type,clue_small_area,trading_name,x_coordinate,y_coordinate,industry_anzsic4_description
108111,44,Seats - Outdoor,Melbourne (CBD),CoF.E.Fix,144.9612988,-37.81565401,Cafes and Restaurants
109652,620,Seats - Indoor,East Melbourne,Hudsons Coffee Freemasons,144.9822638,-37.8094576,Cafes and Restaurants
103618,78,Seats - Indoor,Melbourne (CBD),Cafe Cavallino,144.9699756,-37.80941489,Cafes and Restaurants
664631,270,Seats - Outdoor,Parkville,Professor Court Cafe,144.9612468,-37.79739836,Takeaway Food Services
101789,25,Seats - Outdoor,Melbourne (CBD),The Soup Place,144.9655966,-37.8166033,Takeaway Food Services
109262,15,Seats - Indoor,Melbourne (CBD),KFC,144.9667724,-37.81688806,Cafes and Restaurants
109300,65,Seats - Indoor,Melbourne (CBD),Taiwan Cafe,144.9645317,-37.81185964,Cafes and Restaurants
102132,34,Seats - Indoor,Melbourne (CBD),The Groove Train,144.9617186,-37.81629382,Cafes and Restaurants
104102,115,Seats - Indoor,Melbourne (CBD),Melba Cafe,144.9612242,-37.80752137,Cafes and Restaurants
108629,720,Seats - Outdoor,Melbourne (Remainder),Toasted,144.9771931,-37.83854242,Cafes and Restaurants
584059,1109,Seats - Indoor,Docklands,The Conder Restaurant,144.9436836,-37.81389091,Cafes and Restaurants
108550,66,Seats - Indoor,Melbourne (CBD),Spices Indonesian Kitchen,144.9672365,-37.81156167,Cafes and Restaurants
102098,23,Seats - Outdoor,Melbourne (CBD),Cafe 417,144.9608681,-37.81746814,Cafes and Restaurants
105606,354,Seats - Indoor,North Melbourne,Di Bella Coffee,144.9505945,-37.80447359,Cafes and Restaurants
105942,31,Seats - Indoor,Melbourne (CBD),Pho n Roll,144.955444,-37.81787118,Takeaway Food Services
620272,739,Seats - Indoor,Southbank,Script Bar & Bistro,144.9677949,-37.82420378,Cafes and Restaurants
106197,218,Seats - Indoor,Carlton,Grill'd Healthy Burgers,144.9675264,-37.79887015,Cafes and Restaurants
110606,753,Seats - Outdoor,Southbank,Hophaus,144.9662623,-37.82066923,Cafes and Restaurants
604118,1108,Seats - Indoor,Docklands,Pita Pit Docklands,144.9431188,-37.81977079,Takeaway Food Services
111394,46,Seats - Outdoor,Melbourne (CBD),Bar Ampere,144.9674275,-37.81355434,"Pubs, Taverns and Bars"
108590,47,Seats - Indoor,Melbourne (CBD),The Russell,144.9687154,-37.81342961,Cafes and Restaurants
105706,64,Seats - Indoor,Melbourne (CBD),Tsuta sushi,144.9610121,-37.81288006,Cafes and Restaurants
109292,65,Seats - Outdoor,Melbourne (CBD),The Lounge,144.9647365,-37.81230108,Cafes and Restaurants
103998,12,Seats - Outdoor,Melbourne (CBD),Laneway Cafe,144.9586012,-37.81946849,Cafes and Restaurants
110987,245,Seats - Indoor,Carlton,Momo Sushi ,144.9642885,-37.80099105,Takeaway Food Services
602997,47,Seats - Outdoor,Melbourne (CBD),Mad Mex,144.9701092,-37.81281453,Cafes and Restaurants
561697,81,Seats - Indoor,Melbourne (CBD),Angliss Bistro,144.9528962,-37.81327283,Cafes and Restaurants
573401,1103,Seats - Indoor,Docklands,Story Coffee & Food Store,144.9493733,-37.81733574,Cafes and Restaurants
108629,720,Seats - Indoor,Melbourne (Remainder),Slater St Bench,144.9771931,-37.83854242,Cafes and Restaurants
102123,33,Seats - Indoor,Melbourne (CBD),Macchiato On Collins,144.959442,-37.81730302,Cafes and Restaurants
101137,46,Seats - Outdoor,Melbourne (CBD),Momo Station,144.9665978,-37.81376503,Cafes and Restaurants
534005,266,Seats - Indoor,Carlton,Carlton Megabytes,144.9655262,-37.80671734,Cafes and Restaurants
102113,31,Seats - Indoor,Melbourne (CBD),Don Don Japanese Restaurant,144.9558446,-37.81824465,Cafes and Restaurants
659716,66,Seats - Indoor,Melbourne (CBD),Bamboo Village BBQ,144.967115,-37.81129519,Cafes and Restaurants
103918,18,Seats - Indoor,Melbourne (CBD),Cecconi's Cantina,144.9725123,-37.81506474,Cafes and Restaurants
103033,513,Seats - Outdoor,Kensington,Taco Bill,144.9315233,-37.79484451,Cafes and Restaurants
615808,2524,Seats - Indoor,Kensington,Bean Buzz Cafe,144.9291382,-37.79407422,Cafes and Restaurants
106018,74,Seats - Indoor,Melbourne (CBD),Horse Bazaar,144.9602499,-37.81190077,"Pubs, Taverns and Bars"
105635,368,Seats - Outdoor,North Melbourne,Cafe Trutrack,144.9514854,-37.80284239,Cafes and Restaurants
104466,240,Seats - Indoor,Carlton,Baretto Cafe,144.9592807,-37.80023307,Cafes and Restaurants
620312,1110,Seats - Indoor,Docklands,Subway,144.9378299,-37.81315031,Cafes and Restaurants
103908,931,Seats - Indoor,Parkville,McDonalds Royal Children's Hospital,144.9501914,-37.79382016,Cafes and Restaurants
109298,65,Seats - Indoor,Melbourne (CBD),Dumplings Plus,144.9645747,-37.8119541,Cafes and Restaurants
104010,15,Seats - Outdoor,Melbourne (CBD),Sea Salt,144.9656264,-37.81760781,Cafes and Restaurants
559301,73,Seats - Outdoor,Melbourne (CBD),The Firm Espresso Bar,144.9583529,-37.8130525,Cafes and Restaurants
108102,64,Seats - Outdoor,Melbourne (CBD),In A Rush,144.9604697,-37.81352285,Cafes and Restaurants
110327,801,Seats - Outdoor,Southbank,Othello Greek Restaurant,144.9638287,-37.82082512,Cafes and Restaurants
110092,22,Seats - Indoor,Melbourne (CBD),In a Rush,144.9591221,-37.81858017,Cafes and Restaurants
106196,217,Seats - Outdoor,Carlton,Sea Saltfish & Sushi Bar,144.9676347,-37.79832944,Cafes and Restaurants
105958,44,Seats - Indoor,Melbourne (CBD),Oriental Tea House,144.9620207,-37.81551671,Cafes and Restaurants
575820,802,Seats - Indoor,Southbank,Kenny's Bakery Cafe,144.962154,-37.82167834,Cafes and Restaurants
111175,803,Seats - Outdoor,Southbank,Bistro Guillaume,144.9586604,-37.82312164,Cafes and Restaurants
109377,265,Seats - Indoor,Carlton,Kitchen 520,144.963537,-37.80481107,Cafes and Restaurants
109330,243,Seats - Outdoor,Carlton,KFC Carlton,144.9636423,-37.8006201,Cafes and Restaurants
598270,91,Seats - Indoor,West Melbourne (Residential),Biryani House,144.9535723,-37.81223871,Cafes and Restaurants
107486,435,Seats - Indoor,West Melbourne (Residential),Hello Jose,144.9555843,-37.80619737,Cafes and Restaurants
108505,906,Seats - Outdoor,Parkville,Degani Bakery Cafe,144.9585626,-37.7849288,Cafes and Restaurants
597190,803,Seats - Indoor,Southbank,Conservatory,144.9586604,-37.82312164,Cafes and Restaurants
101202,56,Seats - Indoor,Melbourne (CBD),Lost Heaven,144.9668768,-37.81259409,Cafes and Restaurants
615952,2524,Seats - Outdoor,Kensington,New Bakehouse and Coffee,144.9293153,-37.79409415,Bakery Product Manufacturing (Non-factory based)
102141,35,Seats - Indoor,Melbourne (CBD),Hopetoun Tea Rooms,144.9645574,-37.81567229,Cafes and Restaurants
110655,6,Seats - Outdoor,Melbourne (CBD),Riverland Bar,144.9689349,-37.81865919,Cafes and Restaurants
108843,1,Seats - Indoor,Melbourne (CBD),Gangnam Style No1,144.9563969,-37.8213142,Takeaway Food Services
106153,207,Seats - Outdoor,Carlton,Jimmy Watsons ,144.9671779,-37.7975082,Cafes and Restaurants
108079,63,Seats - Indoor,Melbourne (CBD),Nourish Salads,144.9597543,-37.81355361,Takeaway Food Services
109709,424,Seats - Indoor,West Melbourne (Residential),Clever Polly's,144.9510931,-37.80556778,"Pubs, Taverns and Bars"
105025,356,Seats - Indoor,North Melbourne,Ample Cafe Bar,144.9536961,-37.80409478,Cafes and Restaurants
102104,22,Seats - Indoor,Melbourne (CBD),Vue De Monde - Restaurant,144.957551,-37.8186626,Cafes and Restaurants
101117,48,Seats - Indoor,Melbourne (CBD),Panini Bar,144.9709029,-37.812234,Takeaway Food Services
104103,115,Seats - Outdoor,Melbourne (CBD),Captain Melville ,144.9616126,-37.80752292,"Pubs, Taverns and Bars"
589841,76,Seats - Indoor,Melbourne (CBD),The Cupcake Family,144.9657034,-37.810658,Other Specialised Food Retailing
105325,91,Seats - Indoor,West Melbourne (Residential),Rice Too Asian Cuisine,144.9532514,-37.81166257,Takeaway Food Services
554417,103,Seats - Indoor,Melbourne (CBD),Frances Food & Coffee,144.9566627,-37.80967009,Cafes and Restaurants
105313,61,Seats - Indoor,Melbourne (CBD),Taketori Fusion Japanese,144.9547419,-37.81488684,Cafes and Restaurants
106226,247,Seats - Indoor,Carlton,Nadalon Fusion,144.9671684,-37.80113981,Cafes and Restaurants
105672,68,Seats - Outdoor,Melbourne (CBD),Kenny's Bakery Cafe,144.9707149,-37.81005686,Cafes and Restaurants
104017,16,Seats - Indoor,Melbourne (CBD),Careers Cafe,144.9681433,-37.81673488,Cafes and Restaurants
573327,1109,Seats - Outdoor,Docklands,B Club Cafe,144.9406594,-37.8149263,Cafes and Restaurants
110335,801,Seats - Outdoor,Southbank,Breslin Bar And Grill,144.9628914,-37.8210403,Cafes and Restaurants
108550,66,Seats - Indoor,Melbourne (CBD),Escape City,144.9672365,-37.81156167,"Pubs, Taverns and Bars"
110618,744,Seats - Indoor,Southbank,Downstaris Bistro & Lounge ,144.9661569,-37.82967464,Cafes and Restaurants
109682,435,Seats - Indoor,West Melbourne (Residential),Chickilia,144.9556037,-37.80606639,Takeaway Food Services
108617,710,Seats - Indoor,Melbourne (Remainder),Royce Hotel,144.9755139,-37.83506751,Accommodation
100440,409,Seats - Outdoor,West Melbourne (Residential),Roller Door Cafe,144.9421307,-37.80592001,Cafes and Restaurants
570824,345,Seats - Indoor,North Melbourne,Nizams Indian Restaurant,144.9487135,-37.80474738,Cafes and Restaurants
103610,87,Seats - Outdoor,Melbourne (CBD),Miss Chu,144.9688284,-37.80893166,Cafes and Restaurants
109954,54,Seats - Indoor,Melbourne (CBD),Portello Rosso,144.9618462,-37.81381239,Cafes and Restaurants
632510,1108,Seats - Indoor,Docklands,Little Bean Dockside,144.9445328,-37.82092961,Cafes and Restaurants
110095,42,Seats - Indoor,Melbourne (CBD),Spin Coffee,144.9578132,-37.81636534,Cafes and Restaurants
110606,753,Seats - Outdoor,Southbank,Red Emperor,144.9662623,-37.82066923,Cafes and Restaurants
108106,54,Seats - Indoor,Melbourne (CBD),Nirankar Restaurant ,144.9607699,-37.81429326,Cafes and Restaurants
108079,63,Seats - Indoor,Melbourne (CBD),Ho's Cafe  ,144.9597543,-37.81355361,Cafes and Restaurants
105928,35,Seats - Outdoor,Melbourne (CBD),Cafe Segovia,144.9642254,-37.81528948,Cafes and Restaurants
589841,76,Seats - Outdoor,Melbourne (CBD),Shophouse Kitcken,144.9657034,-37.810658,Cafes and Restaurants
111071,18,Seats - Indoor,Melbourne (CBD),Gazi,144.9727209,-37.81546181,Cafes and Restaurants
111068,252,Seats - Indoor,Carlton,Saigon Pho Carlton,144.9666993,-37.80443778,Cafes and Restaurants
105683,67,Seats - Indoor,Melbourne (CBD),Kokoro Ramen,144.9678627,-37.81093607,Cafes and Restaurants
104014,15,Seats - Indoor,Melbourne (CBD),Ratee Thai,144.9665517,-37.81724878,Cafes and Restaurants
101176,53,Seats - Outdoor,Melbourne (CBD),Prime House,144.9587607,-37.81494883,Cafes and Restaurants
616892,2385,Seats - Indoor,North Melbourne,64 Sutton,144.937872,-37.7916558,Cafes and Restaurants
103978,131,Seats - Indoor,Docklands,Byblos Bar & Restaurant,144.9536422,-37.82253633,Cafes and Restaurants
108653,752,Seats - Indoor,Southbank,Mezz Bar,144.9682264,-37.82094188,"Pubs, Taverns and Bars"
627248,747,Seats - Indoor,Southbank,Manchipster Fish And Burger Bar,144.9679591,-37.82998246,Cafes and Restaurants
108650,724,Seats - Indoor,Melbourne (Remainder),Cafe Ella,144.9803782,-37.84685298,Cafes and Restaurants
104668,64,Seats - Indoor,Melbourne (CBD),Il Nostro Posto,144.961215,-37.81328955,Cafes and Restaurants
102178,870,Seats - Indoor,Melbourne (Remainder),Alf's Cafe,144.982664,-37.84633593,Cafes and Restaurants
110742,649,Seats - Indoor,East Melbourne,Strangers Corridor,144.974119,-37.81087579,Cafes and Restaurants
102086,25,Seats - Indoor,Melbourne (CBD),Lindt Chocolat Cafe,144.9649331,-37.81662781,Cafes and Restaurants
110606,753,Seats - Indoor,Southbank,Miyako,144.9662623,-37.82066923,Cafes and Restaurants
620313,1110,Seats - Outdoor,Docklands,Nando's,144.9378299,-37.81315031,Cafes and Restaurants
105746,85,Seats - Indoor,Melbourne (CBD),The Pancake Parlour,144.9630189,-37.81073331,Cafes and Restaurants
103908,931,Seats - Outdoor,Parkville,Degani Bakery Cafe,144.9501914,-37.79382016,Cafes and Restaurants
110988,804,Seats - Outdoor,Southbank,Charlie Lovett,144.9503336,-37.82409303,Cafes and Restaurants
111282,52,Seats - Outdoor,Melbourne (CBD),Cafe Salida,144.9573923,-37.81531863,Cafes and Restaurants
105370,82,Seats - Indoor,Melbourne (CBD),Cafe Sonex ,144.9542745,-37.81261513,Cafes and Restaurants
103101,216,Seats - Indoor,Carlton,Cafe Lua,144.969295,-37.79757961,Cafes and Restaurants
105678,67,Seats - Indoor,Melbourne (CBD),Cafe Caledonia,144.9686769,-37.81072687,Cafes and Restaurants
106132,206,Seats - Outdoor,Carlton,Lygon Food Store,144.966868,-37.79929755,Cafes and Restaurants
109395,66,Seats - Indoor,Melbourne (CBD),Ghin Khao,144.9653591,-37.81218452,Cafes and Restaurants
103950,14,Seats - Outdoor,Melbourne (CBD),Pronto On Flinders,144.9632258,-37.81784765,Cafes and Restaurants
105707,64,Seats - Outdoor,Melbourne (CBD),A25,144.9606809,-37.81303978,Cafes and Restaurants
102092,24,Seats - Indoor,Melbourne (CBD),The Overdraft Cafe,144.9624418,-37.81728432,Cafes and Restaurants
110671,113,Seats - Outdoor,Melbourne (CBD),Josies Food Bar,144.9572395,-37.80745984,Cafes and Restaurants
598609,1103,Seats - Indoor,Docklands,Harbour Cafe,144.947217,-37.81817241,Cafes and Restaurants
102103,22,Seats - Indoor,Melbourne (CBD),Bluestone Wine Lounge,144.9581185,-37.81853877,"Pubs, Taverns and Bars"
628712,1105,Seats - Indoor,Docklands,Hudsons Coffee Collins Square,144.9500934,-37.82068699,Cafes and Restaurants
108844,131,Seats - Indoor,Docklands,Crown Plaza,144.9549939,-37.8226581,Accommodation
650593,84,Seats - Indoor,Melbourne (CBD),China Spice,144.9609484,-37.81131629,Cafes and Restaurants
100731,33,Seats - Indoor,Melbourne (CBD),Treviso,144.9606423,-37.81669009,Cafes and Restaurants
101160,41,Seats - Outdoor,Melbourne (CBD),Royal Melbourne Hotel,144.955228,-37.81686695,"Pubs, Taverns and Bars"
108066,33,Seats - Indoor,Melbourne (CBD),Brioche By Philip ,144.9609288,-37.81625601,Takeaway Food Services
559405,11,Seats - Outdoor,Melbourne (CBD),Rex Tremendae,144.9558379,-37.82001952,Takeaway Food Services
617402,2392,Seats - Outdoor,North Melbourne,Pocket Cafe,144.9414027,-37.79501722,Cafes and Restaurants
105656,58,Seats - Indoor,Melbourne (CBD),Shimbashi Japanese Soba & Sake Bar,144.9713242,-37.81131159,Cafes and Restaurants
110843,1101,Seats - Outdoor,Docklands,Theobroma Chocolate Lounge ,144.951187,-37.81501701,Cafes and Restaurants
104660,64,Seats - Outdoor,Melbourne (CBD),Amigos Hardware Lane,144.9608667,-37.8131434,Cafes and Restaurants
108871,427,Seats - Indoor,West Melbourne (Residential),Embassy Cafe,144.9477871,-37.80811106,Cafes and Restaurants
103956,12,Seats - Outdoor,Melbourne (CBD),B3 Cafe,144.957712,-37.81937993,Cafes and Restaurants
106217,218,Seats - Outdoor,Carlton,Minzaman Lebanese Restaurant,144.9673338,-37.80013942,Cafes and Restaurants
106981,644,Seats - Outdoor,East Melbourne,Cafe Ecco,144.973619,-37.80849653,Cafes and Restaurants
104014,15,Seats - Indoor,Melbourne (CBD),Kim Sing Chinese Restaurant,144.9665517,-37.81724878,Cafes and Restaurants
105843,54,Seats - Indoor,Melbourne (CBD),Brother Baba Budan,144.9621697,-37.81353635,Cafes and Restaurants
108546,56,Seats - Indoor,Melbourne (CBD),Da Hu Peking Duck Restaurant,144.9674041,-37.81199728,Cafes and Restaurants
103615,97,Seats - Indoor,Melbourne (CBD),The Terrace Restaurant Bar & Grill ,144.9680267,-37.8078604,Cafes and Restaurants
109532,862,Seats - Indoor,South Yarra,Bistro Gitan,144.9793098,-37.83713808,Cafes and Restaurants
106235,247,Seats - Indoor,Carlton,Lygon Dolce Vita,144.9672092,-37.80180395,Cafes and Restaurants
108631,759,Seats - Indoor,Melbourne (Remainder),Cafe Promenade,144.9775355,-37.83909862,Cafes and Restaurants
101165,41,Seats - Outdoor,Melbourne (CBD),School of Life,144.9541004,-37.81721781,Cafes and Restaurants
105912,38,Seats - Indoor,Melbourne (CBD),Lupino,144.9723932,-37.81279876,"Pubs, Taverns and Bars"
106436,23,Seats - Indoor,Melbourne (CBD),R2 Restaurant & Bar,144.9608283,-37.81778076,Cafes and Restaurants
100592,345,Seats - Outdoor,North Melbourne,Saluministi,144.9486384,-37.80374164,Cafes and Restaurants
103226,104,Seats - Outdoor,Melbourne (CBD),Menya Ramen,144.9602369,-37.80880991,Cafes and Restaurants
604119,1108,Seats - Outdoor,Docklands,IGG International Buffet and Bar,144.9429888,-37.81938143,Cafes and Restaurants
101109,48,Seats - Indoor,Melbourne (CBD),Lanes Edge Cafe,144.9720472,-37.81193572,Cafes and Restaurants
613252,1108,Seats - Indoor,Docklands,Street Kitchen Co,144.9458305,-37.821044,Cafes and Restaurants
103599,57,Seats - Indoor,Melbourne (CBD),1806,144.9700684,-37.81165123,"Pubs, Taverns and Bars"
108582,67,Seats - Indoor,Melbourne (CBD),Shanghai Street Xiaolongboa & Dumpling,144.9679947,-37.81132789,Cafes and Restaurants
105698,65,Seats - Indoor,Melbourne (CBD),Jones the Grocer,144.9638386,-37.81245199,Cafes and Restaurants
620308,1110,Seats - Indoor,Docklands,Sakura Sushi Bar,144.9378299,-37.81315031,Cafes and Restaurants
101211,57,Seats - Indoor,Melbourne (CBD),Whitte Tomato,144.9684702,-37.81244856,Cafes and Restaurants
102115,32,Seats - Indoor,Melbourne (CBD),Ootoro On Collins,144.9568348,-37.81767359,Cafes and Restaurants
598658,1104,Seats - Indoor,Docklands,Six Drops Coffee House,144.9479753,-37.81925128,Cafes and Restaurants
104665,64,Seats - Indoor,Melbourne (CBD),Vons Restaurant & Bar,144.9611061,-37.8130703,Cafes and Restaurants
107955,335,Seats - Outdoor,North Melbourne,Beatrix Cafe,144.944463,-37.80227413,Cafes and Restaurants
611366,1108,Seats - Outdoor,Docklands,Caffe Bambino,144.9446836,-37.81993681,Cafes and Restaurants
104665,64,Seats - Outdoor,Melbourne (CBD),Vons Restaurant & Bar,144.9611061,-37.8130703,Cafes and Restaurants
105881,66,Seats - Indoor,Melbourne (CBD),Mao Please,144.9662182,-37.81204418,Cafes and Restaurants
104010,15,Seats - Indoor,Melbourne (CBD),Sea Salt,144.9656264,-37.81760781,Cafes and Restaurants
103165,14,Seats - Indoor,Melbourne (CBD),Subway,144.964608,-37.81805666,Takeaway Food Services
108074,53,Seats - Indoor,Melbourne (CBD),Bluebag ,144.9599687,-37.81428585,Takeaway Food Services
599505,1103,Seats - Outdoor,Docklands,Halyard Coffee,144.947217,-37.81817241,Cafes and Restaurants
109493,114,Seats - Indoor,Melbourne (CBD),Fine Food Corner,144.9583711,-37.80792152,Cafes and Restaurants
631080,1108,Seats - Indoor,Docklands,Banoi,144.9450661,-37.81970478,Cafes and Restaurants
104560,84,Seats - Outdoor,Melbourne (CBD),Rustica Canteen,144.9598612,-37.81146107,Cafes and Restaurants
109384,265,Seats - Outdoor,Carlton,The Big Mama,144.96333,-37.8060084,Cafes and Restaurants
102137,34,Seats - Outdoor,Melbourne (CBD),Cafenatics Equitable Place,144.9633433,-37.81611256,Cafes and Restaurants
100339,644,Seats - Outdoor,East Melbourne,Albert St Deli,144.9746801,-37.80907045,Cafes and Restaurants
110642,784,Seats - Indoor,Port Melbourne,Portside Deli,144.9187862,-37.82221049,Cafes and Restaurants
108230,226,Seats - Indoor,Carlton,Bangkok Rain ,144.9711745,-37.79523278,Cafes and Restaurants
594107,255,Seats - Outdoor,Carlton,El Pronto,144.9636402,-37.80430744,Cafes and Restaurants
589841,76,Seats - Indoor,Melbourne (CBD),Earl Canteen,144.9657034,-37.810658,Cafes and Restaurants
108575,77,Seats - Indoor,Melbourne (CBD),Golden Kirin,144.9671989,-37.81020096,Cafes and Restaurants
105394,22,Seats - Outdoor,Melbourne (CBD),Hare & Grace,144.9571409,-37.81874137,Cafes and Restaurants
110606,753,Seats - Outdoor,Southbank,Artusi,144.9662623,-37.82066923,Cafes and Restaurants
